gene,yao1,yao2,yao5,R,maxI
KAT5,0.20914474694957957,0.07448860475599568,0.08644747608785996,-0.5,0.20914474694957957
OVOL1,0.12597412849237719,0.17937119667928525,0.006514183429272966,-0.5,0.17937119667928525
SNX32,0.07606749322236832,0.04649784686795777,0.06921277176765267,-0.5,0.07606749322236832
MUS81,0.06060655182360707,0.00855242446299691,0.039075052213684944,-0.5,0.06060655182360707
FIBP,0.2161609121960113,0.03812590323076419,0.07743809788394126,-0.5,0.2161609121960113
FOSL1,0.009198520971838108,0.007293282355059107,0.008471110416086265,-0.5,0.009198520971838108
EIF1AD,0.1239116877684812,0.021715402528027374,0.025266452872773442,-0.5,0.1239116877684812
CST6,0.3771790426384518,0.07731141244409262,0.12985937599521521,-0.5,0.3771790426384518
SF3B2,0.2157796406200953,0.02468060302085321,0.04485618458795482,-0.5,0.2157796406200953
PACS1,0.2679702684321203,0.1331322588319661,0.14359129097748347,-0.5,0.2679702684321203
BRMS1,0.11279304125365379,0.03929320170401697,0.058239475314940545,-0.5,0.11279304125365379
B4GAT1,0.12166458173265089,0.0345802110576084,0.05460933169430671,-0.5,0.12166458173265089
BBS1,0.22589986148007524,0.09293539475557872,0.15830535359833253,-0.5,0.22589986148007524
ZDHHC24,0.03116954408307772,0.007204549686243646,0.010486010156639419,-0.5,0.03116954408307772
ACTN3,0.2264223544206164,0.2851388833288311,0.08382550542142105,-0.5,0.2851388833288311
CCDC87,0.011211175252339231,-0.0024986554597087934,0.006649110392733577,-0.5,0.011211175252339231
CCS,0.16847448029019738,0.025281027213566534,0.042671727243994546,-0.5,0.16847448029019738
C11orf80,0.10897959089541792,0.1186654447193228,0.10816445471573309,-0.5,0.1186654447193228
KDM2A,0.2235525491377975,0.09342444304482075,0.12487717519134317,-0.5,0.2235525491377975
GRK2,0.25656930216316576,0.04847088061827998,0.06121088691893957,-0.5,0.25656930216316576
POLD4,0.20694378560554072,0.07908767712077204,0.08038820117961956,-0.5,0.20694378560554072
CORO1B,0.12403541574250705,0.07059564769118297,0.08735933434394474,-0.5,0.12403541574250705
AIP,0.17411916183283266,0.05946067975191108,0.11877065662466219,-0.5,0.17411916183283266
PITPNM1,0.2074338170270888,0.14827545406666406,0.18280203830262728,-0.5,0.2074338170270888
CDK2AP2,0.03428037431162138,0.0737131611264266,0.03343589204645226,-0.5,0.0737131611264266
UNC93B1,0.10963730595646062,0.040553059888206656,0.05284922986193078,-0.5,0.10963730595646062
ALDH3B1,0.11803695253258593,0.010776179649275266,0.1083486146625604,-0.5,0.11803695253258593
TCIRG1,0.23278451107132242,0.10769976740666823,0.11059892384545199,-0.5,0.23278451107132242
KMT5B,0.33193581702718383,0.12124610394231113,0.20177191275921458,-0.5,0.33193581702718383
C11orf24,0.18464512129233537,0.039482394273901544,0.0812761502789105,-0.5,0.18464512129233537
LRP5,0.2266245516066916,0.23099314172082253,0.2263875755721615,-0.5,0.23099314172082253
SMIM38,0.013822812438323204,0.01554135725308523,0.003468792616675212,-0.5,0.01554135725308523
LTO1,0.009054882722186226,0.013737376357991852,0.004176736142411693,-0.5,0.013737376357991852
FGF4,0.13444153191431651,0.26721105694378977,0.06890812393235037,-0.5,0.26721105694378977
ANO1,0.1696350161222638,0.28464474077602403,0.08729500896778725,-0.5,0.28464474077602403
KRTAP5-8,0.0017450112906403491,-0.002963658913070569,-0.0010059085377409733,-0.5,0.0017450112906403491
AP002495.1,0.06694925022560559,0.043195481218904576,0.04778511458425853,-0.5,0.06694925022560559
RNF121,0.12008303912591854,0.026412004665550957,0.031198952451617218,-0.5,0.12008303912591854
NUMA1,0.373473859568578,0.19811155627904503,0.32518697579562944,-0.5,0.373473859568578
LAMTOR1,0.2774720940143514,0.06835658387673803,0.10598215994569568,-0.5,0.2774720940143514
ANAPC15,0.3257092723462964,0.07328321188913145,0.09872960217725985,-0.5,0.3257092723462964
PHOX2A,0.21835097569510625,0.3242669937773933,0.1544066557383986,-0.5,0.3242669937773933
FCHSD2,0.1783138768404041,0.037344130166111586,0.07280346800014104,-0.5,0.1783138768404041
RELT,0.09791265192282586,0.022995467366083867,0.025958928229239765,-0.5,0.09791265192282586
FAM168A,0.21737689738206528,0.19581449962048755,0.20810861713762457,-0.5,0.21737689738206528
PLEKHB1,0.28456148846451146,0.2890659525583822,0.1395429582356581,-0.5,0.2890659525583822
RAB6A,0.22057154814812394,0.15237301562043618,0.15728598199463192,-0.5,0.22057154814812394
COA4,0.25800026596827236,0.09722256165839861,0.11149426109932942,-0.5,0.25800026596827236
UCP3,0.08954478816437864,0.014185922721161382,0.02367572776301797,-0.5,0.08954478816437864
RNF169,0.2332718502298307,0.09314526693317893,0.09856367757675781,-0.5,0.2332718502298307
GDPD5,0.11974921825138415,0.08049831201659224,0.11677067788928704,-0.5,0.11974921825138415
SERPINH1,0.47246010572174574,0.3997463147935429,0.43714712499705327,-0.5,0.47246010572174574
UVRAG,0.04744662803038985,0.022573933578838485,0.0382652758803228,-0.5,0.04744662803038985
GVQW3,0.09795870243035906,0.10744579972792877,0.06398755514574496,-0.5,0.10744579972792877
ACER3,0.06280004278839806,0.005436411142001632,0.009886615901619988,-0.5,0.06280004278839806
OMP,0.0337069665976758,-0.009633297929393665,0.008678185205168791,-0.5,0.0337069665976758
PAK1,0.12318026665546529,0.1426903644719674,0.07889515502451265,-0.5,0.1426903644719674
RSF1,0.24386277009787738,0.08990501438825683,0.10941299958226422,-0.5,0.24386277009787738
KCTD14,0.20335341200139098,0.20839680467585586,0.07007019096723446,-0.5,0.20839680467585586
THRSP,0.02327976598366733,-0.0011392784269295842,0.022351799496002717,-0.5,0.02327976598366733
GAB2,0.14090855697390864,0.274013449809175,0.1102379341374361,-0.5,0.274013449809175
TENM4,0.39217012853060673,0.295871633986929,0.3545148936030824,-0.5,0.39217012853060673
DLG2,0.19307083747323567,0.13341545592322196,0.17091846143375383,-0.5,0.19307083747323567
SYTL2,0.4199927265367123,0.20303683975903625,0.25974543483064966,-0.5,0.4199927265367123
EED,0.038552176131421353,0.09719887132678116,0.027917950776648204,-0.5,0.09719887132678116
CCDC81,0.31064084407696557,0.08804363762412207,0.16393299178383652,-0.5,0.31064084407696557
RAB38,0.32976599850872357,0.22735788055860984,0.2613899520934409,-0.5,0.32976599850872357
CHORDC1,0.10314119955212549,0.04933390904360771,0.06126266154400593,-0.5,0.10314119955212549
MED17,0.288320020223049,0.1237916135060686,0.1799787867958631,-0.5,0.288320020223049
VSTM5,0.16723664883905645,0.019311007725859544,0.03230405516288582,-0.5,0.16723664883905645
PANX1,0.08685144442293927,0.04245434329153142,0.07547569089938766,-0.5,0.08685144442293927
PIWIL4,0.015688494002347862,-0.003152945628729077,0.009670555899043955,-0.5,0.015688494002347862
AMOTL1,0.3725280756291958,0.3126169712369001,0.32963097517716944,-0.5,0.3725280756291958
KDM4D,0.023797576041810285,0.027205774997482828,0.006622842653317605,-0.5,0.027205774997482828
SRSF8,0.14027753318329905,0.0962455409154027,0.13159722890520645,-0.5,0.14027753318329905
SESN3,0.320464075060173,0.14508078791291454,0.17197833837938975,-0.5,0.320464075060173
MAML2,0.12406431376102395,0.1266171134399914,0.09778959685070077,-0.5,0.1266171134399914
CEP126,0.08644260564514387,0.021895462295584485,0.06352996448204619,-0.5,0.08644260564514387
CFAP300,0.11879632231105886,0.05890528623775634,0.08257571698335013,-0.5,0.11879632231105886
YAP1,0.46130406393387824,0.2994817288911203,0.341157393765215,-0.5,0.46130406393387824
AASDHPPT,0.31120225345630426,0.1349653485326664,0.13761330281120462,-0.5,0.31120225345630426
ELMOD1,0.4099617876104846,0.18646191875666274,0.21893193248218323,-0.5,0.4099617876104846
SLN,0.43793886075542376,0.25769910614208963,0.26426947825174124,-0.5,0.43793886075542376
ACAT1,0.16452537900196043,0.17981608003195348,0.13946409791746095,-0.5,0.17981608003195348
NPAT,0.06829336618448226,0.07040418385515163,0.010917190805435057,-0.5,0.07040418385515163
C11orf65,0.012841201123955648,0.005584080600772286,0.00774223094705036,-0.5,0.012841201123955648
POGLUT3,0.26528754561426715,0.14412691937682914,0.22028048489932403,-0.5,0.26528754561426715
RDX,0.3113728945829663,0.13502177376061075,0.19627231175866874,-0.5,0.3113728945829663
C11orf53,0.007959665432961961,-0.001008758832730562,0.005692338535513227,-0.5,0.007959665432961961
SIK2,0.10165839166985215,0.030772986378267145,0.062100844187399036,-0.5,0.10165839166985215
TIMM8B,0.2873381933161422,0.15271869035655555,0.2542882447597611,-0.5,0.2873381933161422
PTS,0.18473599356085935,0.08633495981021695,0.0901505442639598,-0.5,0.18473599356085935
TTC12,0.06676258581714785,0.05535933453342415,0.0665330088691067,-0.5,0.06676258581714785
USP28,0.2787358891324423,0.30383750275117927,0.22547462727210119,-0.5,0.30383750275117927
RBM7,0.08022166416523692,0.10630269814670282,0.03165155653738322,-0.5,0.10630269814670282
SIDT2,0.08044204278034002,0.020767223974285393,0.023224527345937513,-0.5,0.08044204278034002
RNF214,0.13906505300312338,0.02909344741035759,0.05876360717621123,-0.5,0.13906505300312338
CEP164,0.12006041994787439,0.044593133564108,0.11606936741932863,-0.5,0.12006041994787439
FXYD6,0.49708068035810676,0.27463562398119507,0.3688188547638956,-0.5,0.49708068035810676
TMEM25,0.11407202345266167,0.05720473583130803,0.0884741897691957,-0.5,0.11407202345266167
IFT46,0.10372073294961821,0.06483823113625171,0.0693866031872809,-0.5,0.10372073294961821
ARCN1,0.2734201479169711,0.058121006382668455,0.0883763107364333,-0.5,0.2734201479169711
PHLDB1,0.37002953384242304,0.19388675909554134,0.35693080039530645,-0.5,0.37002953384242304
BCL9L,0.37763209961877237,0.26772909506644255,0.2873898541422803,-0.5,0.37763209961877237
UPK2,0.14983182228426006,0.059036654696800646,0.06746725926582098,-0.5,0.14983182228426006
CCDC84,0.04899784319778964,0.02270615801396898,0.03752071185618506,-0.5,0.04899784319778964
TRAPPC4,0.14926770731638464,0.018068676979359287,0.054182602224034294,-0.5,0.14926770731638464
DPAGT1,0.022318378813461957,0.02589256637321447,0.009395700076859944,-0.5,0.02589256637321447
HINFP,0.048940365935208015,0.006893511704035107,0.021781010277416274,-0.5,0.048940365935208015
ABCG4,0.26896732703458903,0.018576457085307994,0.03064260371088572,-0.5,0.26896732703458903
NLRX1,0.08477264926768609,0.007405180248454285,0.010023563236245855,-0.5,0.08477264926768609
CBL,0.18489075293917467,0.04972462014186956,0.08024953304922754,-0.5,0.18489075293917467
MCAM,0.32049108261483095,0.2396185158232359,0.2594491966712987,-0.5,0.32049108261483095
NECTIN1,0.30830081471583703,0.21060798286099716,0.23851601026913097,-0.5,0.30830081471583703
TRIM29,0.20976663349552582,0.12030874300135809,0.1974126438309745,-0.5,0.20976663349552582
TBCEL,0.12083604127729268,0.029098916982860743,0.046725028471759134,-0.5,0.12083604127729268
UBASH3B,0.37855715235091614,0.1412826363987547,0.18527113856477348,-0.5,0.37855715235091614
HSPA8,0.513221342831431,0.2453544047176461,0.3431149361401148,-0.5,0.513221342831431
GRAMD1B,0.22004168283554792,0.08023078423233848,0.12464705654766436,-0.5,0.22004168283554792
OR10G4,0.10351410943046963,0.035066551662561195,0.041538362261116984,-0.5,0.10351410943046963
VWA5A,0.43307610361442334,0.17353885237562325,0.19351857540476525,-0.5,0.43307610361442334
SPA17,0.2634839573332325,0.14587475986195875,0.2512510723087632,-0.5,0.2634839573332325
TMEM218,0.11076684184271295,0.019999351172878134,0.024851554066789343,-0.5,0.11076684184271295
EI24,0.19272527913574058,0.05295866849390131,0.07805262767625677,-0.5,0.19272527913574058
DDX25,0.07510471880652902,0.006184276129768505,0.019247305897078286,-0.5,0.07510471880652902
FOXRED1,0.06885378728820606,0.023486060293753216,0.030405990709919534,-0.5,0.06885378728820606
TIRAP,0.022352097192662176,0.001141342249620917,0.006662493357660273,-0.5,0.022352097192662176
DCPS,0.06759575349497211,0.07680951304669159,0.019312198570853194,-0.5,0.07680951304669159
ST3GAL4,0.2229144010131619,0.11704344803298074,0.202526472414976,-0.5,0.2229144010131619
KCNJ1,0.027687671441414752,0.04566794432518885,9.068960404090278e-4,-0.5,0.04566794432518885
ARHGAP32,0.09082884424618501,0.12769011962153762,0.05606764093788287,-0.5,0.12769011962153762
TMEM45B,0.05306691030300537,0.09561745164475233,0.028536454523586236,-0.5,0.09561745164475233
PRDM10,0.04918304362638778,0.02195130954322315,0.025377735802000246,-0.5,0.04918304362638778
APLP2,0.4509722074728306,0.24136231307487327,0.38752527763039174,-0.5,0.4509722074728306
ZBTB44,0.1871858932929882,0.056510065309338504,0.062314467140568604,-0.5,0.1871858932929882
SNX19,0.045644031097394316,0.035709566478230856,0.038930302122197794,-0.5,0.045644031097394316
JAM3,0.45715708799440485,0.28006235204169855,0.3474258607256512,-0.5,0.45715708799440485
THYN1,0.21847214532072037,0.05729284704469504,0.05900452041434077,-0.5,0.21847214532072037
KDM5A,0.2510898199763053,0.10614601866718162,0.10901169665518794,-0.5,0.2510898199763053
WNK1,0.38017631631914167,0.05656715288854534,0.14971665409450524,-0.5,0.38017631631914167
RAD52,0.042964385808362364,0.028163244463566373,0.04284387949781743,-0.5,0.042964385808362364
ADIPOR2,0.11094266585798883,0.011988251165933645,0.029150509061446377,-0.5,0.11094266585798883
CACNA2D4,0.0662683908750418,0.12830562083254723,0.037552671340640636,-0.5,0.12830562083254723
ITFG2,0.12760407689765774,0.0624366265836018,0.07208171149844733,-0.5,0.12760407689765774
TULP3,0.0956788768592584,0.03175485492517361,0.09162093426899799,-0.5,0.0956788768592584
CRACR2A,0.0783997745319018,0.03166496017325114,0.05934792378595638,-0.5,0.0783997745319018
PARP11,0.06385492989680581,0.06722530818688735,0.05210606929743405,-0.5,0.06722530818688735
CCND2,0.45261827812750577,0.346518789378488,0.4384135446895738,-0.5,0.45261827812750577
TIGAR,0.09788855883874262,0.0394694036454426,0.042008403433509325,-0.5,0.09788855883874262
FGF23,0.3272575269869549,0.5287350680823995,0.2549774527445268,-0.5,0.5287350680823995
DYRK4,0.11406718445733509,0.09042855758502594,0.09776726805279261,-0.5,0.11406718445733509
AKAP3,0.015455192738684653,-0.007529327271374054,0.002743267374856074,-0.5,0.015455192738684653
NDUFA9,0.11619063172645143,0.12346260619467445,0.035129263499774306,-0.5,0.12346260619467445
KCNA5,0.2250699359506311,0.2910427596032542,0.1864989855091411,-0.5,0.2910427596032542
CD9,0.42532269294673164,0.19349071453384042,0.2199434459989683,-0.5,0.42532269294673164
TAPBPL,0.05277161420128746,0.013626089683943104,0.02645018959322673,-0.5,0.05277161420128746
VAMP1,0.06553646257369491,0.03750702082466473,0.06512671888570833,-0.5,0.06553646257369491
ING4,0.19116296164135757,0.11382356057209676,0.1398955434822268,-0.5,0.19116296164135757
ZNF384,0.30660452012145867,0.13568577640163262,0.1753950174358888,-0.5,0.30660452012145867
MLF2,0.3764209685746065,0.08574111867781214,0.087430223926341,-0.5,0.3764209685746065
PTMS,0.549682203344598,0.2613073216665853,0.27162727760054317,-0.5,0.549682203344598
LAG3,0.06940166063059447,0.030427490618519026,0.034628812097936425,-0.5,0.06940166063059447
GPR162,0.25978757728798213,0.16598846253586863,0.21038686600701995,-0.5,0.25978757728798213
USP5,0.23623659363279692,0.012456841141562161,0.045796342593118156,-0.5,0.23623659363279692
C12orf57,0.3728197520554255,0.18962516158642703,0.25671282265855916,-0.5,0.3728197520554255
PTPN6,0.1530923216587581,0.07594876026931552,0.11035168134183028,-0.5,0.1530923216587581
PEX5,0.07653515013194039,0.012413507724271513,0.02833431412467576,-0.5,0.07653515013194039
GDF3,0.0026082868684553437,0.32123354301652796,-2.1120689688008482e-4,-0.5,0.32123354301652796
SLC2A14,0.13113908409107514,0.014985428043410605,0.09602393918160149,-0.5,0.13113908409107514
FOXJ2,0.09370545254597494,0.023105953884259543,0.03947066472624639,-0.5,0.09370545254597494
NECAP1,0.060534411364445706,0.027529271048797547,0.04928457204439953,-0.5,0.060534411364445706
CLEC4A,0.031915084860976724,-0.008288759283146523,0.012584625230553882,-0.5,0.031915084860976724
MFAP5,0.2162242155985675,0.03224357744513243,0.040110236813710044,-0.5,0.2162242155985675
RIMKLB,0.2941143133634179,0.14336292820228017,0.28359250436029404,-0.5,0.2941143133634179
M6PR,0.11367358830124262,0.01780925379436227,0.0856134696897851,-0.5,0.11367358830124262
CLEC1A,0.08033154664011313,0.19800713769812567,0.06346077468870502,-0.5,0.19800713769812567
TAS2R8,0.0030785767397979572,0.014344741508816617,-8.770809125114166e-4,-0.5,0.014344741508816617
TAS2R14,0.09638435880444085,0.013457252016646213,0.022806563492254888,-0.5,0.09638435880444085
LRP6,0.28472562759757625,0.12075867618503364,0.15186696883914705,-0.5,0.28472562759757625
MANSC1,0.056711657638902395,0.01698353849653261,0.03893707682368352,-0.5,0.056711657638902395
HEBP1,0.1468591083618307,0.08723416927271573,0.13897612405602078,-0.5,0.1468591083618307
GRIN2B,0.24376641928884735,0.13044789990230093,0.20120413492892122,-0.5,0.24376641928884735
ATF7IP,0.3281616459025837,0.10681444891938023,0.1834386194658383,-0.5,0.3281616459025837
C12orf60,0.01208894799512702,0.019097164959588676,0.008602447926805807,-0.5,0.019097164959588676
MGP,0.40244242549181947,0.11899104839604692,0.3298148477041556,-0.5,0.40244242549181947
ARHGDIB,0.34018871132440603,0.2582704705072619,0.27729116525554154,-0.5,0.34018871132440603
PDE6H,0.005754669023205925,0.017692821589335796,9.73177408795824e-4,-0.5,0.017692821589335796
EPS8,0.20203987816061222,0.21987601275218208,0.11980017294786455,-0.5,0.21987601275218208
PLEKHA5,0.38063508187033296,0.20695755393647414,0.21518236173185032,-0.5,0.38063508187033296
AEBP2,0.3478188864817462,0.12917378683571487,0.1883649581551329,-0.5,0.3478188864817462
PDE3A,0.3495162979257572,0.37878431975294385,0.3041993121434538,-0.5,0.37878431975294385
SLCO1C1,0.06330004864583166,0.10147858378345243,0.026581953741870664,-0.5,0.10147858378345243
SLCO1A2,0.09529054678087959,0.06642389867261074,0.08633523639521987,-0.5,0.09529054678087959
GOLT1B,0.12224813731241545,0.014232290491678005,0.0366611509649496,-0.5,0.12224813731241545
LDHB,0.4329673330430312,0.1221836102400482,0.16216309775771495,-0.5,0.4329673330430312
KCNJ8,0.22083906845211215,0.2901104061660365,0.16902760406977793,-0.5,0.2901104061660365
ABCC9,0.29415325226763084,0.32846264555123167,0.22876476122827039,-0.5,0.32846264555123167
CMAS,0.2651894827313283,0.06421545033342127,0.15676018602514724,-0.5,0.2651894827313283
ST8SIA1,0.36614883541844584,0.3853414836094315,0.2924139739726965,-0.5,0.3853414836094315
ITPR2,0.494698784672505,0.26773856332953705,0.3795199876049578,-0.5,0.494698784672505
TM7SF3,0.25731113502857034,0.053183388595304554,0.08181004774819069,-0.5,0.25731113502857034
MED21,0.10662289276910512,0.03457249537118404,0.042788325238767286,-0.5,0.10662289276910512
STK38L,0.15579032187929323,0.12334654890960771,0.12713975254329035,-0.5,0.15579032187929323
PPFIBP1,0.19210464722686696,0.08636929155307027,0.16490598307582297,-0.5,0.19210464722686696
REP15,0.03591866750680772,0.009493933887986328,0.03259887967867208,-0.5,0.03591866750680772
KLHL42,0.15090651987225615,0.08101970045329916,0.10284313593005937,-0.5,0.15090651987225615
ERGIC2,0.03085525387345917,0.05128819651699803,0.022232893432838942,-0.5,0.05128819651699803
AMN1,0.08546442314442725,0.07175895551076737,0.08160450941092386,-0.5,0.08546442314442725
BICD1,0.3999078012029076,0.24143683819442172,0.2880569533062973,-0.5,0.3999078012029076
PKP2,0.42559246262058337,0.4374657025507624,0.41622649288355723,-0.5,0.4374657025507624
CPNE8,0.14358809201190376,0.08352512869162439,0.09926175862766883,-0.5,0.14358809201190376
KIF21A,0.46722829655222653,0.36987520936754453,0.3812611811692838,-0.5,0.46722829655222653
SLC2A13,0.10536895022798397,0.03242384411319838,0.07642350818393571,-0.5,0.10536895022798397
LRRK2,0.08105549488782547,0.17429338906751662,0.048413485339054915,-0.5,0.17429338906751662
PDZRN4,0.3922211804947842,0.1814889504942293,0.2900913250809664,-0.5,0.3922211804947842
YAF2,0.10569615914755262,0.04127512620644757,0.04419892519609088,-0.5,0.10569615914755262
ADAMTS20,0.34653863126591455,0.2416866407416929,0.24307213180054632,-0.5,0.34653863126591455
TWF1,0.0413803403250522,0.05507034055361041,0.03595112721978053,-0.5,0.05507034055361041
ANO6,0.14589681219197587,0.08654998516882008,0.10557773312830525,-0.5,0.14589681219197587
PCED1B,0.09159034662918243,0.10439235933178488,0.02578682583944425,-0.5,0.10439235933178488
RAPGEF3,0.11324496560066269,0.1605067838819375,0.06814376548500899,-0.5,0.1605067838819375
SLC48A1,0.12788108549542454,0.15758509662567935,0.0395468574481122,-0.5,0.15758509662567935
HDAC7,0.21101833754698707,0.07851133672425784,0.11579324509041793,-0.5,0.21101833754698707
VDR,0.05698244247639803,0.10752701618931476,0.045210404791696156,-0.5,0.10752701618931476
ANP32D,0.003576390058266119,0.0037861472645127916,-0.001363215843511231,-0.5,0.0037861472645127916
ADCY6,0.2521047323064723,0.258608074982386,0.18413288031772185,-0.5,0.258608074982386
CACNB3,0.31033392190382225,0.15322502919198075,0.23617116809694486,-0.5,0.31033392190382225
FKBP11,0.10909526755128987,0.18295778865596493,0.030367946230825886,-0.5,0.18295778865596493
ARF3,0.13121138450922146,0.05428985022186082,0.05638550089403809,-0.5,0.13121138450922146
WNT10B,0.25928254947141877,0.3399211778827077,0.1510824307034115,-0.5,0.3399211778827077
WNT1,0.31472343119020957,0.414451210208952,0.23065428941517385,-0.5,0.414451210208952
PRKAG1,0.0802704108668834,0.009411816152214246,0.011835749944098613,-0.5,0.0802704108668834
KMT2D,0.24314450550418043,0.09200368556278195,0.11610905910946573,-0.5,0.24314450550418043
TUBA1B,0.012048046950957405,-0.009932759955259931,-0.0018358216955613915,-0.5,0.012048046950957405
TUBA1C,0.29773790787532933,0.1742868683405326,0.2111945765827918,-0.5,0.29773790787532933
TROAP,0.16241511795465635,0.11099486582013643,0.12263376321304016,-0.5,0.16241511795465635
MCRS1,0.4411574014154156,0.05894276714337957,0.12913959495781788,-0.5,0.4411574014154156
AQP5,0.03164391360854154,0.03325498957443296,0.007688868507313479,-0.5,0.03325498957443296
CERS5,0.10275733887516403,0.02705481817148826,0.06347780950580086,-0.5,0.10275733887516403
DIP2B,0.09055240666294528,0.03327169165079186,0.04317249406682241,-0.5,0.09055240666294528
LETMD1,0.11565715052040446,0.019696909250551224,0.027574772088862602,-0.5,0.11565715052040446
CSRNP2,0.1363656772237048,0.11427940172526621,0.12768864090677934,-0.5,0.1363656772237048
TFCP2,0.18266399163120317,0.06500277408834446,0.10859004095978378,-0.5,0.18266399163120317
GALNT6,0.2811509842570152,0.10132212458663628,0.20255877676681633,-0.5,0.2811509842570152
C12orf81,0.002952903203332579,-0.004076386128768837,0.0013518899272367466,-0.5,0.002952903203332579
FIGNL2,0.2040861544663594,0.25012281724972246,0.0434883639583772,-0.5,0.25012281724972246
ANKRD33,0.04597114304819025,0.0029184837398259296,0.003989776544598012,-0.5,0.04597114304819025
ACVR1B,0.2588915611077377,0.13964674810725555,0.1639553558990401,-0.5,0.2588915611077377
GRASP,0.19871050821684808,0.11643034502736631,0.16461815254597936,-0.5,0.19871050821684808
ATG101,0.06570178382615159,0.02328904927066436,0.03307509844249254,-0.5,0.06570178382615159
SMIM41,0.023331144025835745,0.007522454192367025,0.011256103464405847,-0.5,0.023331144025835745
EIF4B,0.32420166520614835,0.03646100579170363,0.06457799578892008,-0.5,0.32420166520614835
PFDN5,0.1256378651686289,0.060708670009192556,0.08144976991900316,-0.5,0.1256378651686289
C12orf10,0.14821464540180582,0.01147675562553162,0.0316076060541399,-0.5,0.14821464540180582
SP1,0.17499077192768878,0.04499425494853717,0.08603872660978919,-0.5,0.17499077192768878
TARBP2,0.15396563785315404,0.04014865924937941,0.041874834097998526,-0.5,0.15396563785315404
HOXC8,0.6965769830559417,0.7073831219152348,0.6851662921241067,-0.5,0.7073831219152348
SMUG1,0.012061086999304473,0.014733893023280544,0.0015748123849385462,-0.5,0.014733893023280544
CBX5,0.5161291288248943,0.25004627138713265,0.2549003439582632,-0.5,0.5161291288248943
PDE1B,0.26831320057003377,0.17302239776449338,0.1768032115346944,-0.5,0.26831320057003377
PPP1R1A,0.34888787331003757,0.5024888568689229,0.3367055263004107,-0.5,0.5024888568689229
ITGA7,0.33796345687962426,0.21226174238864534,0.24104623240707304,-0.5,0.33796345687962426
BLOC1S1,0.33475096818552524,0.07287497268251367,0.08455565560604825,-0.5,0.33475096818552524
GDF11,0.3221047937882009,0.23550933074074937,0.2517542132328739,-0.5,0.3221047937882009
ORMDL2,0.08941100210927502,0.05175707942953038,0.08016077969780173,-0.5,0.08941100210927502
DNAJC14,0.02011544695624176,0.006368079848215517,0.016669262405644855,-0.5,0.02011544695624176
MMP19,0.0920402101611594,0.06047477638640329,0.07065357523944062,-0.5,0.0920402101611594
RAB5B,0.19922721861034626,0.04489765332945792,0.04632505201636888,-0.5,0.19922721861034626
SUOX,0.05255923679034257,0.03443157961540107,0.04227643780245112,-0.5,0.05255923679034257
ESYT1,0.282689729748246,0.06762876182252198,0.14386487284593294,-0.5,0.282689729748246
SMARCC2,0.21067568490700678,0.14131787356640949,0.15909204199290405,-0.5,0.21067568490700678
RNF41,0.15044298930570668,0.04375465256002354,0.06050375740082889,-0.5,0.15044298930570668
ANKRD52,0.10051241368143381,0.03958850509992259,0.04043190126334793,-0.5,0.10051241368143381
CNPY2,0.30109862909743484,0.1587537104691098,0.1791428270155726,-0.5,0.30109862909743484
PAN2,0.09030890447936078,0.029777268661444256,0.03648264633695427,-0.5,0.09030890447936078
HSD17B6,0.021997310002520584,0.0018686695279579036,0.003246944167770483,-0.5,0.021997310002520584
TAC3,0.20218356393308828,0.05519331929382692,0.12198948537229881,-0.5,0.20218356393308828
NAB2,0.32175679946851693,0.17370950136031074,0.18945906550683417,-0.5,0.32175679946851693
NXPH4,0.19236330301443935,0.24960258722907183,0.15583791863184632,-0.5,0.24960258722907183
SHMT2,0.1901070864577258,0.06301128204428358,0.09424147577605219,-0.5,0.1901070864577258
NDUFA4L2,0.39957333250100985,0.16189378059725484,0.17847596761114462,-0.5,0.39957333250100985
R3HDM2,0.07355384771769731,0.0270447879634579,0.04039733389605345,-0.5,0.07355384771769731
ARHGAP9,0.08841302521381603,0.04924041226025375,0.0765537613977905,-0.5,0.08841302521381603
MBD6,0.20575269197417817,0.032712100154212935,0.08813570407905061,-0.5,0.20575269197417817
DCTN2,0.35342180219492064,0.17300993546507834,0.1986631651535416,-0.5,0.35342180219492064
PIP4K2C,0.05017672914748894,0.007840356387412517,0.032296567316437326,-0.5,0.05017672914748894
ARHGEF25,0.28121568139182035,0.22062088531093424,0.2674132785563343,-0.5,0.28121568139182035
OS9,0.314445694754796,0.060788527846788315,0.09273527986256315,-0.5,0.314445694754796
METTL1,0.11856652246426772,0.03507071728581075,0.038484623075914624,-0.5,0.11856652246426772
CTDSP2,0.3892344137953427,0.21754388701491822,0.2461860000894262,-0.5,0.3892344137953427
LRIG3,0.40986613857085263,0.4565895343314966,0.36790670802108044,-0.5,0.4565895343314966
MON2,0.04056351601650906,0.011060097922674695,0.018060145301856022,-0.5,0.04056351601650906
RASSF3,0.2073287632372515,0.20929705299985268,0.1545688536094017,-0.5,0.20929705299985268
TBC1D30,0.16902189803216724,0.10670195229518217,0.13656782154656563,-0.5,0.16902189803216724
IRAK3,0.19432536764781302,0.05867658722261505,0.066276235931066,-0.5,0.19432536764781302
DYRK2,0.36039777656629884,0.15067268745954895,0.2220199700876922,-0.5,0.36039777656629884
SLC35E3,0.10127737318702906,0.02899427968949755,0.05048088618722878,-0.5,0.10127737318702906
