gene,E95,E115,E135,R,maxI
Stam,0.05445740995059499,0.0890603789640869,0.08742429980837507,0.5,0.0890603789640869
Slc39a12,0.029047164305677064,0.11382101305261276,0.05639928666566595,0.5,0.11382101305261276
Arl5b,0.023245734374598592,0.08586589292946288,0.04104982846008801,0.5,0.08586589292946288
Pip4k2a,0.02850992803763168,0.07790526064515875,0.07180789925273542,0.5,0.07790526064515875
Msrb2,0.05281954711902926,0.1153733636535478,0.10125540884936804,0.5,0.1153733636535478
Apbb1ip,0.0858147238105178,0.22555514023880258,0.14609146301629988,0.5,0.22555514023880258
Abi1,0.037700997621320835,0.046884223346087744,0.04205982288622149,0.5,0.046884223346087744
Spopl,-0.005758420833298615,0.0297742524611545,0.014120697580646557,0.5,0.0297742524611545
Psd4,0.011577739163731206,0.22376816439520192,0.13644760918327017,0.5,0.22376816439520192
Cacna1b,-0.01195913687293571,0.24268230714319808,0.20698091765961962,0.5,0.24268230714319808
Pnpla7,-0.014059889687426774,0.01454507750447692,0.003557979531808239,0.5,0.01454507750447692
Noxa1,-0.006221466656806275,0.04977795836879045,0.017822120129279678,0.5,0.04977795836879045
Ssna1,0.008300510540022095,0.10288398780698388,0.0787514164100651,0.5,0.10288398780698388
Man1b1,0.0023240872904829735,0.02986688002376399,0.02399550031448191,0.5,0.02986688002376399
Sapcd2,0.012085099818915049,0.018969291794749123,0.013007850273698189,0.5,0.018969291794749123
Fcna,0.02397850902399643,0.24244301915356337,0.23632013963611984,0.5,0.24244301915356337
Snapc4,0.017897946678708344,0.04395999716240849,0.03460298287830721,0.5,0.04395999716240849
Pmpca,0.010460978525679426,0.09205957858754049,0.07562321929251194,0.5,0.09205957858754049
Agpat2,0.0018572917013839447,0.02975992618787997,0.009813734507489569,0.5,0.02975992618787997
Surf1,0.015256922016436414,0.038241535135473556,0.022703596363092337,0.5,0.038241535135473556
Rexo4,0.01304364856360311,0.030490604189172044,0.016397953015474913,0.5,0.030490604189172044
Sardh,0.039314652767489085,0.19261802588003782,0.0971740821077822,0.5,0.19261802588003782
Vav2,0.01955457571822699,0.07895870005212773,0.07542175195605777,0.5,0.07895870005212773
Brd3os,0.004786798346010031,0.06333837075670098,0.05192257502607038,0.5,0.06333837075670098
Brd3,0.059302626261645716,0.1630885078276018,0.11300173763608409,0.5,0.1630885078276018
1700007K13Rik,7.626686858658955e-4,0.0654824439529891,0.0367974190327186,0.5,0.0654824439529891
Gbgt1,0.034166832257558795,0.1367113326325888,0.08079445950426492,0.5,0.1367113326325888
Spaca9,-0.007908799295986592,-5.912690150537801e-4,-0.0011320665056091883,0.5,-5.912690150537801e-4
Ak8,-0.005349559028491984,0.0265599107771658,0.002256964080506639,0.5,0.0265599107771658
Gtf3c4,0.041489087087318896,0.06811114832398535,0.0629836410300023,0.5,0.06811114832398535
Ttf1,-0.014028592899794622,0.029827471925929668,0.006918891018713738,0.5,0.029827471925929668
Setx,0.0317197136301207,0.12005989011178819,0.08953791196067089,0.5,0.12005989011178819
Med27,-0.015934515386958652,0.041174087724290494,0.04007899695830965,0.5,0.041174087724290494
Trub2,8.951777412794444e-4,0.031411237995868584,0.002009931406420982,0.5,0.031411237995868584
Urm1,0.020280997046126785,0.03420673627622512,0.025810815414460245,0.5,0.03420673627622512
Gle1,0.014154562847290357,0.07335560061215712,0.06232362971363618,0.5,0.07335560061215712
Pkn3,-2.8192860538063205e-4,0.05909113719428072,0.02730712891173209,0.5,0.05909113719428072
Tbc1d13,0.03776951200718688,0.09112160246056354,0.05823583328402613,0.5,0.09112160246056354
Endog,0.0024449584643574905,0.12388527354694055,0.07342410504049837,0.5,0.12388527354694055
Spout1,0.011849155365814682,0.08896300283439383,0.07482650479413998,0.5,0.08896300283439383
Kyat1,0.026856002580033126,0.051898532902610026,0.02909609238290799,0.5,0.051898532902610026
Dolk,0.003285500895320544,0.01958825926935006,0.009070298885892891,0.5,0.01958825926935006
Miga2,0.005759410813825724,0.0642032841422076,0.03471490921817303,0.5,0.0642032841422076
1700001O22Rik,0.010349246205950914,0.027571191975095992,0.022718036873385087,0.5,0.027571191975095992
Ntmt1,0.023174044709765022,0.04863140484097247,0.023814949390999093,0.5,0.04863140484097247
Tor1b,-0.008163895412434464,0.03047873337721817,0.013945452109385532,0.5,0.03047873337721817
Tor1a,0.018774893020652744,0.037141748951898916,0.028235628229461185,0.5,0.037141748951898916
Ass1,-0.0027338464268830444,0.004215691711400134,-1.3816243541534099e-4,0.5,0.004215691711400134
Fubp3,0.03834274363000855,0.03133034480189738,0.0486031640238094,0.5,0.0486031640238094
Lamc3,0.06602115722553566,0.3294264066976862,0.30368663098484655,0.5,0.3294264066976862
Nup214,0.019872939982062948,0.07532536640251708,0.06439974657024117,0.5,0.07532536640251708
Ciz1,0.050210406748475586,0.026628573989208263,0.0641236584938826,0.5,0.0641236584938826
Slc25a25,-0.004534564475513412,0.0627885847882036,0.03483428067402732,0.5,0.0627885847882036
Naif1,-0.011971181238357333,0.008430701366159652,0.0018029227784542733,0.5,0.008430701366159652
Dpm2,0.005636072719588125,0.05567320579062395,0.01795234960798972,0.5,0.05567320579062395
Fpgs,0.0024244064697560327,0.05145149775066927,0.02401109006941846,0.5,0.05145149775066927
Sh2d3c,0.0955934488276845,0.10261483306901048,0.09667870374950342,0.5,0.10261483306901048
6330409D20Rik,-0.010489978962552996,0.126153447568657,0.11954180529851666,0.5,0.126153447568657
Ttc16,-0.010094930476329795,0.014076565326650413,0.011326457669899676,0.5,0.014076565326650413
Ptrh1,-4.1340032702879274e-4,0.019207545407062057,0.005283380800453377,0.5,0.019207545407062057
Fam129b,0.03976152231425977,0.1413185288402998,0.12388798407279308,0.5,0.1413185288402998
Zbtb34,0.04428168076347657,0.034597655394566544,0.08467006608693069,0.5,0.08467006608693069
Mapkap1,-0.004349119536646839,0.0658558329226639,0.055528090917799686,0.5,0.0658558329226639
Rabepk,0.005461595720053696,0.032169927968441016,0.030889463648573732,0.5,0.032169927968441016
Fbxw2,0.0048566808492944,0.054169953141198025,0.03508373703642349,0.5,0.054169953141198025
Gm34653,-0.002127932511921179,0.006695802655338655,0.004005150704834414,0.5,0.006695802655338655
Rab14,0.1044682319317677,0.08439442846800087,0.13714196155836536,0.5,0.13714196155836536
Mrrf,0.0013213189658064085,0.06507848912564916,0.02769026670972488,0.5,0.06507848912564916
Ptgs1,0.08648620033007984,0.2573514363958337,0.18243838829157838,0.5,0.2573514363958337
Rc3h2,0.006900675367455612,0.09340437468288262,0.045492146177197816,0.5,0.09340437468288262
Dennd1a,0.01807908887220607,0.017840176892812497,0.05253420982950639,0.5,0.05253420982950639
Olfml2a,0.10018514637716791,0.07393688669343153,0.29096383933800896,0.5,0.29096383933800896
Arpc5l,0.04593226028775821,0.10425149623852274,0.10081931563448224,0.5,0.10425149623852274
Golga1,0.004721504972056706,0.04962834795410761,0.03443591928086362,0.5,0.04962834795410761
Scai,0.003281596540629731,0.06326879519911237,0.06199334153684731,0.5,0.06326879519911237
Ppp6c,0.041285099239018457,0.08525646028807099,0.06636613353683102,0.5,0.08525646028807099
Gtdc1,0.00552260981493723,0.019895161187569902,0.018613521137021933,0.5,0.019895161187569902
Zeb2,0.19972026820245153,0.17277273898382647,0.24535927089384202,0.5,0.24535927089384202
Lypd6b,0.11607052873214284,0.11467433589902805,0.12004091699392655,0.5,0.12004091699392655
Mmadhc,0.020472301104811286,0.13258651626017956,0.10374790908438258,0.5,0.13258651626017956
Rnd3,0.11553167649618203,0.2749226147958606,0.20404680017320515,0.5,0.2749226147958606
Nmi,-0.002407844397691471,0.010657106978105771,0.007354865134901332,0.5,0.010657106978105771
Neb,-0.01532947812777414,0.3284797973881853,0.26609696691689433,0.5,0.3284797973881853
Fmnl2,0.10999048726728818,0.09453336273137547,0.1200780951609108,0.5,0.1200780951609108
Arl6ip6,0.05502723367371276,0.09701632882507373,0.09407652236683546,0.5,0.09701632882507373
Nr4a2,0.025226437075612826,0.16974196885436782,0.16032672648757385,0.5,0.16974196885436782
Ermn,0.037481135589911695,0.026102732704553693,0.06979112554590328,0.5,0.06979112554590328
Pkp4,0.08365696828035324,0.1201114290036553,0.10286181802286462,0.5,0.1201114290036553
Dapl1,0.027510613749937428,0.10758299935879737,0.0981082503928789,0.5,0.10758299935879737
Tanc1,0.08589462992023275,0.17269331813276884,0.15433517060831423,0.5,0.17269331813276884
Cd302,0.03691259567997484,0.08598979532152567,0.04503553730399956,0.5,0.08598979532152567
Rbms1,0.13570191973907758,0.3091840247154743,0.13783818556047212,0.5,0.3091840247154743
Fign,0.045718998129667926,0.07172967597446599,0.05336461885117745,0.5,0.07172967597446599
Scn7a,0.10161954472852423,0.24106414655737013,0.21147773750294854,0.5,0.24106414655737013
Nostrin,0.05141875124958821,0.10192388352468224,0.08505109526484131,0.5,0.10192388352468224
Lrp2,0.023804654444401236,0.07832695447136478,0.049465669084112825,0.5,0.07832695447136478
Fastkd1,0.01381633461289753,0.01882379158915876,0.016973703420504662,0.5,0.01882379158915876
Phospho2,0.011654460623432781,0.024385502643753994,0.012591290045786373,0.5,0.024385502643753994
Ssb,0.25503255262507096,0.2394114914071926,0.2595959458919293,0.5,0.2595959458919293
Mettl5,-0.006619892799041275,0.04466260387679297,0.01668351705940179,0.5,0.04466260387679297
Sp5,0.1905669914329665,0.14939209356556804,0.20309565108229846,0.5,0.20309565108229846
Mettl8,-0.0127580761760075,0.009275491960322867,0.004925848690491103,0.5,0.009275491960322867
Dcaf17,0.004810563284402052,0.02421477452128967,0.01292187516889206,0.5,0.02421477452128967
Ola1,0.030706047425591527,0.07661375688625717,0.06742497905753073,0.5,0.07661375688625717
Wipf1,0.0440131546793913,0.13731011140393504,0.13662901089948656,0.5,0.13731011140393504
Lnpk,0.03627275632822652,0.0339478513464243,0.03874202875650848,0.5,0.03874202875650848
Hoxd13,0.5172780922030308,0.17760993321255206,0.6641946029101515,0.5,0.6641946029101515
Hoxd11,0.30507040633923843,0.19092359061072303,0.5212313867593712,0.5,0.5212313867593712
Hnrnpa3,0.16286614678562245,0.13866084188301614,0.2124163102617803,0.5,0.2124163102617803
Nfe2l2,0.11328579226579921,0.22063607200637478,0.18395606536639642,0.5,0.22063607200637478
Ttc30b,0.02237642892749566,0.04163527476311805,0.02956829826847403,0.5,0.04163527476311805
Ttc30a1,-0.013497976605662917,0.014522908701533622,0.013818295828223604,0.5,0.014522908701533622
Cyct,-0.002253849064214029,0.021582516903829115,0.0013956699465026369,0.5,0.021582516903829115
Rbm45,-3.4799778348508417e-4,0.06669418314835096,0.03763214200659667,0.5,0.06669418314835096
Fkbp7,-0.01906427255809678,0.07208573254305049,0.041868806426975214,0.5,0.07208573254305049
Plekha3,0.021792999158365398,0.0565392178855313,0.03915210627639863,0.5,0.0565392178855313
Cwc22,0.09467653664824294,0.12600792417316548,0.12582089855644393,0.5,0.12600792417316548
Ube2e3,0.1089008888307246,0.0936534065088549,0.15491601207386083,0.5,0.15491601207386083
Itprid2,0.008136823824601323,0.16534637219586001,0.09787850383147798,0.5,0.16534637219586001
Ppp1r1c,0.06435847155289318,0.39972986145832246,0.38567819033709955,0.5,0.39972986145832246
Pde1a,0.005709621603422036,0.22875786907337764,0.08592409414991789,0.5,0.22875786907337764
Frzb,0.07652508613532448,0.13603346344583175,0.12376247699967015,0.5,0.13603346344583175
Nup35,0.01803698635553592,0.09484808451415395,0.07858056069744462,0.5,0.09484808451415395
Itgav,0.07744981514011268,0.19637123747854246,0.11125267909383549,0.5,0.19637123747854246
Tfpi,0.07344038988999695,0.16871699058724468,0.10847383224031644,0.5,0.16871699058724468
Selenoh,0.18152355440539436,0.23601422452703827,0.21920277586516038,0.5,0.23601422452703827
Zdhhc5,-0.015374493050837318,0.04061426725320435,0.021137164171604828,0.5,0.04061426725320435
Gm19426,-0.009023296408257964,0.026743034732673657,6.665774410180616e-4,0.5,0.026743034732673657
Smtnl1,0.0016568112690466105,0.08228121255137268,0.026095727964763886,0.5,0.08228121255137268
Timm10,0.003518579078939151,0.1442055197532609,0.0833683513814241,0.5,0.1442055197532609
Rtn4rl2,0.1827082500255034,0.17181000491284065,0.21745962706804475,0.5,0.21745962706804475
Lrrc55,0.09771045557156935,0.054168643044885216,0.10846340308815883,0.5,0.10846340308815883
Nup160,0.009739962815926727,0.029576697432747122,0.010908267923874034,0.5,0.029576697432747122
Rapsn,0.021560868274947607,0.2686357875366426,0.20289908550796976,0.5,0.2686357875366426
Psmc3,-0.018936766223960153,0.03748717475148407,0.028663903247602835,0.5,0.03748717475148407
Acp2,0.015114946960168593,0.08755801387001733,0.08067075030781164,0.5,0.08755801387001733
Zfp408,0.01277061768926596,0.010856074781904026,0.04946008749916298,0.5,0.04946008749916298
Atg13,0.04721402808155822,0.08542447298884653,0.0677060215885352,0.5,0.08542447298884653
Ambra1,0.02203803070284388,0.08115819077674999,0.049513188390871925,0.5,0.08115819077674999
Chrm4,0.01507426449127236,0.0013852390513821979,0.01735091230869001,0.5,0.01735091230869001
Creb3l1,0.24610064136911952,0.1746237959399407,0.29663129194214605,0.5,0.29663129194214605
1700029I15Rik,-0.009315655480350288,0.002042544834577008,-0.0011130743961181614,0.5,0.002042544834577008
Chst1,0.08009789782446233,0.07412229089954192,0.11892119923102944,0.5,0.11892119923102944
Accs,0.02893268095091564,0.07678074295478893,0.057908049519455954,0.5,0.07678074295478893
Alkbh3,0.048560042590639264,0.0604772920992009,0.049416754502942264,0.5,0.0604772920992009
Ttc17,0.022670043724669058,0.04658339246336356,0.04462870100902423,0.5,0.04658339246336356
Commd9,0.03136027102767009,0.045015560921563384,0.035481471753589455,0.5,0.045015560921563384
Trim44,0.037672233574397536,0.032282447126519426,0.08165204973075377,0.5,0.08165204973075377
Apip,0.052672762651402555,0.07295614376933932,0.05676384190087702,0.5,0.07295614376933932
Ehf,0.0477183597054907,0.014611205644918837,0.12107581661458923,0.5,0.12107581661458923
Elf5,0.002240300469272565,0.07216638741629816,0.055838850347609444,0.5,0.07216638741629816
Caprin1,0.20535177746743102,0.1027232427524599,0.2213179579531802,0.5,0.2213179579531802
Lmo2,0.20776067338880694,0.28528352177725014,0.28110808639003143,0.5,0.28528352177725014
Cstf3,0.031879271956992715,0.0809542120928989,0.05747966351118424,0.5,0.0809542120928989
Prrg4,0.011857528002579778,0.07977159007990976,0.06310768022023876,0.5,0.07977159007990976
Eif3m,0.02957442123087166,0.05859828221094823,0.05790639557063253,0.5,0.05859828221094823
Them7,-0.010096748945867628,0.018931252638696824,0.001995423051845955,0.5,0.018931252638696824
Elp4,0.031537890000917154,0.0659894104192573,0.04388498815807127,0.5,0.0659894104192573
Immp1l,-0.018904708226633173,0.006231522110577045,0.00223142004312675,0.5,0.006231522110577045
Dnajc24,0.019025784311838153,0.041036961271843884,0.03354710845803071,0.5,0.041036961271843884
Arl14ep,0.0714952268217832,0.04850307718016354,0.078298164439418,0.5,0.078298164439418
Bdnf,0.06374249717416368,0.16996961011758044,0.11197161191733197,0.5,0.16996961011758044
Fibin,0.09024639666090345,0.4368034629780331,0.4276841382331356,0.5,0.4368034629780331
Emc7,0.01672540062760288,0.0569251054297414,0.025704454005592323,0.5,0.0569251054297414
Ryr3,0.034926029902416104,0.09069757013047579,0.05830712186603942,0.5,0.09069757013047579
Aqr,0.01430983139488549,0.05612493127206687,0.03298187801412997,0.5,0.05612493127206687
Spred1,0.011121823857476766,0.0645938212366776,0.028522761834146884,0.5,0.0645938212366776
Rasgrp1,0.005464701665407179,0.12322499828255337,0.020497948975167404,0.5,0.12322499828255337
Eif2ak4,-0.024250710387974724,0.06454663806877493,0.03855168925328196,0.5,0.06454663806877493
Srp14,0.008136573363929233,0.058095080036311954,0.046143717652092124,0.5,0.058095080036311954
Inafm2,0.007522686208101728,0.033594981893873756,0.011632512540832798,0.5,0.033594981893873756
Ccdc9b,-0.01433571317319768,0.038303043230421524,0.03777814527544668,0.5,0.038303043230421524
Ivd,-0.006658088844655738,0.023188267210904657,0.004044310087157125,0.5,0.023188267210904657
Rpusd2,0.007322282731246191,0.02489877897625389,0.020150174811090514,0.5,0.02489877897625389
Knl1,-0.010426327105631072,0.04577007313988692,0.03501534630322251,0.5,0.04577007313988692
Rmdn3,-0.01925902938658843,0.00878330084057335,0.004875615958388301,0.5,0.00878330084057335
Gchfr,0.02833760878142022,0.10541214383885487,0.05117825029435212,0.5,0.10541214383885487
Ino80,-0.01910146166478939,0.00649508312134554,0.0013785839913798051,0.5,0.00649508312134554
Chp1,0.0020998116273307655,0.062825078947128285,0.03435886765830953,0.5,0.062825078947128285
Oip5,-0.002812100559030506,0.03322002375017048,0.01886555617377752,0.5,0.03322002375017048
Ndufaf1,-0.00450821361088617,0.10907979793443053,0.07593884905058157,0.5,0.10907979793443053
Rpap1,-0.011504805235986095,0.013197480694295468,0.004077050387122939,0.5,0.013197480694295468
Mga,0.0455836903718851,0.03079775893789079,0.08461981938508606,0.5,0.08461981938508606
Pla2g4e,0.012975230368818085,0.057056792617304536,0.038457197777613215,0.5,0.057056792617304536
Zfp106,0.08771407672148902,0.16680318575241973,0.16313307162852195,0.5,0.16680318575241973
Ubr1,0.03113725321180962,0.0657463432375438,0.03698210626181394,0.5,0.0657463432375438
Ell3,0.008287603854776717,0.012204907272443775,0.009101888114028591,0.5,0.012204907272443775
Hypk,-0.0050210341539900566,0.008760100770453656,0.00869473849540671,0.5,0.008760100770453656
Ctdspl2,-0.0029554733745474943,0.06164213374778922,0.04718973492539192,0.5,0.06164213374778922
Eif3j1,-6.423921155566458e-4,0.016336874747961406,0.008781536287501567,0.5,0.016336874747961406
B2m,-0.0069275572732141215,0.14450354074331537,0.05809460991681855,0.5,0.14450354074331537
Trim69,-0.014434323010879558,9.409020294502872e-4,8.61129567230087e-4,0.5,9.409020294502872e-4
Slc30a4,-0.017461235821629437,0.03379595421939733,0.01477535239404971,0.5,0.03379595421939733
Sqor,0.006399239327182037,0.0012150812696069676,0.021702094485133782,0.5,0.021702094485133782
Slc24a5,0.0017340915002903967,0.1462240047325,0.04223596244514408,0.5,0.1462240047325
Fbn1,0.08871407054900876,0.15701232292367445,0.09955963412077751,0.5,0.15701232292367445
Cep152,0.00792349586587113,0.08454578040169447,0.07344500246787265,0.5,0.08454578040169447
Galk2,0.018650231534574655,0.12075741152365276,0.07960574174204298,0.5,0.12075741152365276
Slc27a2,0.029489432779859312,0.2831891678434539,0.18136729748164304,0.5,0.2831891678434539
Trpm7,0.03644712865241113,0.08489794650189768,0.05113391394946837,0.5,0.08489794650189768
Ap4e1,-0.02837685200821344,0.016514272685244028,0.010188628850864573,0.5,0.016514272685244028
Blvra,0.0259000362818314,0.13223860809106203,0.10316680203818882,0.5,0.13223860809106203
Itpripl1,0.001971452547006289,0.04481635646774343,0.03753684818439097,0.5,0.04481635646774343
Snrnp200,0.07124665356690604,0.12374919931785419,0.07407185482961896,0.5,0.12374919931785419
Ciao1,0.008787645924914657,0.0603594976349754,0.03456275335535284,0.5,0.0603594976349754
Gpat2,0.00411903608093214,0.002224400989836824,0.015090781876552743,0.5,0.015090781876552743
Nphp1,0.053566350068915365,0.06756847987110566,0.05766755251276741,0.5,0.06756847987110566
Mtln,0.014190075985593565,0.06977364910330289,0.033809838573814394,0.5,0.06977364910330289
Mertk,0.08712560053947832,0.21485341958645723,0.1626866777421459,0.5,0.21485341958645723
Zc3h8,0.0012892014277995376,0.056377813923111766,0.037064486020899706,0.5,0.056377813923111766
Vinac1,-0.0026776496665951626,0.005599448363859053,0.001297551858992574,0.5,0.005599448363859053
Slc20a1,0.08513419926221465,0.06361453504482911,0.12650715146624875,0.5,0.12650715146624875
Ckap2l,0.05392648483084298,0.1878188234944103,0.14167789110801443,0.5,0.1878188234944103
Stk35,0.02077838850721466,0.05144344712234788,0.030444495577651595,0.5,0.05144344712234788
Ebf4,0.10852968945631841,0.08636815687838405,0.17789821493102198,0.5,0.17789821493102198
Ubox5,-0.013837544522840566,0.01761967262321759,0.010272901262312872,0.5,0.01761967262321759
Fastkd5,0.01750235979094809,0.044290377595416354,0.025068755720806926,0.5,0.044290377595416354
Slc4a11,-0.0052936385954329155,0.028133599106606316,0.012615575776958628,0.5,0.028133599106606316
4930402H24Rik,0.1647544479145063,0.23854988707839872,0.16812790126908803,0.5,0.23854988707839872
Atrn,0.03250287943255494,0.06289423230198692,0.06094260829414404,0.5,0.06289423230198692
Adam33,0.12531255364969981,0.06635240957396296,0.1760824112968148,0.5,0.1760824112968148
1700037H04Rik,0.005298721893882493,0.03386089792999495,0.024389653661082106,0.5,0.03386089792999495
Spef1,0.04843553798914644,0.14612033481675313,0.10687097564238932,0.5,0.14612033481675313
Cenpb,0.04556795507015513,0.1614189526415731,0.0957241152866619,0.5,0.1614189526415731
Cdc25b,0.070748161067899,0.05066258273502901,0.07556874817935445,0.5,0.07556874817935445
Rnf24,0.05357548670083169,0.12518289333969487,0.1215246800390877,0.5,0.12518289333969487
Smox,0.062411709411263394,0.05438340417460082,0.12357114186867403,0.5,0.12357114186867403
Adra1d,0.01732384617995094,0.16738013773787727,0.04137623720005712,0.5,0.16738013773787727
Prnd,0.019627437012454285,0.07205783587492987,0.06522751091931991,0.5,0.07205783587492987
Tmem230,0.011493195631740257,0.04000341552341829,0.014174058233227135,0.5,0.04000341552341829
Prokr2,0.005966310454317809,0.13340732694244462,0.03444390243739648,0.5,0.13340732694244462
Gpcpd1,0.06791213064850297,0.11426059526009108,0.10829138169845474,0.5,0.11426059526009108
Chgb,0.026330664631078898,0.35527862862833226,0.33697982739670923,0.5,0.35527862862833226
Mcm8,0.0164646137367401,0.10048716762135108,0.08750230246251091,0.5,0.10048716762135108
Crls1,0.00765272179375059,0.028024040354144995,0.023336650572379367,0.5,0.028024040354144995
Lrrn4,0.19592434738372205,0.1789560150319168,0.32275920385876417,0.5,0.32275920385876417
Fermt1,0.023985392622751976,0.08404412400918208,0.07014583539467574,0.5,0.08404412400918208
Tmx4,0.18558650991415593,0.15957927711860928,0.2552301084051516,0.5,0.2552301084051516
Plcb1,0.12906761777911438,0.09524939430477346,0.139057763103401,0.5,0.139057763103401
Lamp5,0.05408053583914611,0.28921956790875347,0.15323926477994232,0.5,0.28921956790875347
Snap25,0.07214497729698903,0.38633791649251065,0.37995190385129907,0.5,0.38633791649251065
Btbd3,1.9380260675902586e-4,0.04310399787062354,0.02054748609440586,0.5,0.04310399787062354
Tasp1,0.03262614710438098,0.08981375678350374,0.06815060969658172,0.5,0.08981375678350374
Kif16b,1.2990363517285537e-4,0.018638698628401867,0.006944262632560071,0.5,0.018638698628401867
Snx5,0.22986911073215732,0.34423628434669024,0.2898873629115852,0.5,0.34423628434669024
Mgme1,-0.0022010590282538936,0.10201980370522924,0.07780569095202106,0.5,0.10201980370522924
Ovol2,0.019820434533845525,0.026859039091108823,0.02059309114506271,0.5,0.026859039091108823
Dzank1,-0.008614718560124026,0.02159371349460226,0.01330648656267659,0.5,0.02159371349460226
Polr3f,0.017152159549869515,0.08723960042460129,0.060133085405287896,0.5,0.08723960042460129
Rbbp9,0.002590549035909881,0.07978856878533859,0.04180295199499027,0.5,0.07978856878533859
Sec23b,0.01965177463859326,0.07848978069910785,0.04392333091648047,0.5,0.07848978069910785
Smim26,-0.006624866436507199,0.007625694013113228,0.0028703841590490653,0.5,0.007625694013113228
Rin2,0.08686368305845726,0.1511612734948493,0.12330355281224804,0.5,0.1511612734948493
Naa20,-0.0026284063111861053,-0.0035533326656206157,-0.001104756352107454,0.5,-0.001104756352107454
Cfap61,-0.012993104754915788,0.09572744746996864,0.03410640335295294,0.5,0.09572744746996864
Xrn2,0.03841336475721831,0.11275558176757483,0.09919811996976856,0.5,0.11275558176757483
Pax1,0.2472375182911402,0.35480027650209933,0.3543979397347241,0.5,0.35480027650209933
Cd93,0.08191128839757247,0.14285083423932798,0.13904833343239906,0.5,0.14285083423932798
Gzf1,0.04655730656842399,0.06223464287752752,0.04897828895312185,0.5,0.06223464287752752
Syndig1,-0.012484864845197017,0.10085467046406012,0.06140996610519407,0.5,0.10085467046406012
3300002I08Rik,0.016107283037428654,0.01370569313211528,0.02001078479481608,0.5,0.02001078479481608
Gm10130,0.00962699744997607,0.007714271960914039,0.010301999266791784,0.5,0.010301999266791784
Entpd6,0.03552394371258908,0.03926512156763936,0.03706507554998949,0.5,0.03926512156763936
Pygb,0.14166054466114084,0.13717327258567139,0.18958252801828915,0.5,0.18958252801828915
Gins1,0.09124613629539437,0.12424059417473869,0.09141691120960106,0.5,0.12424059417473869
Fkbp1a,0.0958568946913837,0.08019423251574834,0.12211663486513039,0.5,0.12211663486513039
Rad21l,-0.006027587543822464,0.0021169764701844643,0.0013389690208602146,0.5,0.0021169764701844643
Psmf1,0.01580581357644202,0.011493457683314156,0.023616987333750995,0.5,0.023616987333750995
Fam110a,0.039382726680740665,0.1706887149774577,0.1360690225225939,0.5,0.1706887149774577
Csnk2a1,0.06893153004000141,0.06286924585280819,0.09372313243875598,0.5,0.09372313243875598
Rbck1,0.058977747734882936,0.05633672213366507,0.06236857598673059,0.5,0.06236857598673059
Sox12,0.1327341561450876,0.1324680461599567,0.245661888282548,0.5,0.245661888282548
Zcchc3,0.07046829733659922,0.06542131581435658,0.10807936254404407,0.5,0.10807936254404407
6820408C15Rik,0.006370152981206781,0.09947305443654676,0.029604872032614388,0.5,0.09947305443654676
Id1,0.1820836633137417,0.2835210512419943,0.21606538155121033,0.5,0.2835210512419943
Ttll9,0.037074403098832094,0.05246515784456068,0.051856281234475526,0.5,0.05246515784456068
Xkr7,0.22899944635316202,0.1804505733852667,0.2945040278187524,0.5,0.2945040278187524
Ccm2l,0.03805248488953706,0.07545372967785459,0.0643082401746017,0.5,0.07545372967785459
Pofut1,0.009280543103004347,0.06398989211007171,0.045089333778728986,0.5,0.06398989211007171
Nol4l,0.200046352022633,0.1309314483826242,0.29479116538222694,0.5,0.29479116538222694
4930404H24Rik,-0.00873069646328328,0.019059508737896698,0.01184542685648772,0.5,0.019059508737896698
Bpifb5,0.007013642632185895,0.061186968293746015,0.01688554428256579,0.5,0.061186968293746015
E2f1,0.12865059198618561,0.10563017668542043,0.15974006695529624,0.5,0.15974006695529624
Ahcy,-8.422906929989107e-4,-0.0035691429194252464,0.001876154064540315,0.5,0.001876154064540315
Itch,-0.003842912640536326,0.059865698700275555,0.0287356327036636,0.5,0.059865698700275555
Map1lc3a,0.13451397419725647,0.12432499402316916,0.13453298544295092,0.5,0.13453298544295092
Trpc4ap,0.030735462887631234,0.05355818164922028,0.05289062520652325,0.5,0.05355818164922028
Procr,0.030370251769967847,0.11708599710179478,0.05512309322459466,0.5,0.11708599710179478
Gdf5,-0.006954208249820857,0.29014101932385994,0.2336886166077833,0.5,0.29014101932385994
Spag4,-0.002204892184007,0.059294819187162374,0.03533176414085894,0.5,0.059294819187162374
Rab5if,0.06278425154669914,0.11499869268517379,0.08294087904521946,0.5,0.11499869268517379
Ndrg3,0.047810910008685585,0.033346031982616924,0.048630842222244626,0.5,0.048630842222244626
Dsn1,0.017644893518548387,0.04411454292695656,0.043937527311717184,0.5,0.04411454292695656
Tldc2,-0.010221174594487892,0.004404368147351131,-4.451795821519916e-4,0.5,0.004404368147351131
Samhd1,0.04572320105925246,0.08879473198218911,0.06894218056429433,0.5,0.08879473198218911
Rbl1,0.020573663144908175,0.05899803555113279,0.05407572309970424,0.5,0.05899803555113279
Mroh8,-0.004298407797348348,0.011339568886218543,-1.8234977130293311e-4,0.5,0.011339568886218543
Ctnnbl1,0.020527980814426784,0.045564015830484375,0.04387388178996602,0.5,0.045564015830484375
Tti1,-0.006138252001176917,0.05855346532514084,0.02142783977143373,0.5,0.05855346532514084
D630003M21Rik,-0.01874350596587653,0.14872367630315356,0.021810362922988887,0.5,0.14872367630315356
